person_id,frame_number,pixel_x,pixel_y,world_x,world_y
26,38,109.421,811.661,-9.544,9.3453
30,38,679.355,689.096,0.4299,2.2802
42,38,169.999,786.959,-8.8336,7.9195
20,38,865.579,665.296,4.2193,1.0552
9,38,711.769,735.356,0.7848,6.185
1,39,124.204,1488.584,-4.4263,25.5865
2,39,490.093,837.74,-2.8328,11.6642
3,39,274.452,794.093,-6.7371,8.7133
4,39,711.187,774.783,0.5888,8.7646
5,39,33.18,1043.839,-7.5792,18.6529
6,39,604.351,716.509,-1.0843,4.3029
7,39,344.274,777.688,-5.638,7.857
8,39,478.726,673.43,-3.8282,-0.5052
10,39,159.926,836.599,-8.2001,10.9216
11,39,134.907,834.522,-8.673,10.7506
12,39,163.206,746.241,-9.8108,4.7987
13,39,360.087,684.366,-6.4874,-0.0916
27,39,66.217,871.592,-9.2558,12.5305
26,39,109.545,812.888,-9.5182,9.4215
30,39,674.625,691.371,0.3271,2.4641
42,39,170.233,786.942,-8.8293,7.9192
20,39,865.842,665.796,4.2165,1.105
9,39,712.025,728.533,0.8253,5.6885
1,40,124.194,1484.045,-4.439,25.5442
2,40,491.335,840.91,-2.8048,11.821
3,40,273.623,794.453,-6.7477,8.7338
4,40,711.324,775.074,0.5896,8.7824
5,40,33.185,1043.916,-7.5784,18.655
6,40,604.432,717.026,-1.0832,4.3457
7,40,344.563,778.045,-5.629,7.8818
8,40,477.511,670.334,-3.88,-0.8607
10,40,159.978,837.176,-8.1906,10.953
11,40,134.645,835.004,-8.6699,10.7767
12,40,162.772,746.894,-9.8054,4.8519
13,40,360.17,684.797,-6.4786,-0.0436
27,40,66.002,872.177,-9.2498,12.5584
26,40,109.367,813.389,-9.5121,9.4519
30,40,675.214,691.673,0.3371,2.4948
42,40,170.438,787.585,-8.8135,7.9636
9,40,712.047,725.158,0.844,5.4364
1,41,123.737,1478.543,-4.4576,25.4927
2,41,492.888,844.557,-2.7712,11.9991
3,41,272.927,795.512,-6.7472,8.7988
4,41,711.211,775.266,0.5871,8.7935
5,41,33.169,1044.27,-7.5753,18.6643
6,41,604.669,717.601,-1.0791,4.3939
7,41,345.065,778.345,-5.6167,7.9035
8,41,476.251,668.334,-3.9251,-1.0975
10,41,159.98,837.697,-8.1827,10.9814
11,41,134.595,835.132,-8.6687,10.7837
12,41,162.453,747.584,-9.7967,4.9085
13,41,360.343,684.983,-6.4716,-0.0221
27,41,66.445,873.003,-9.2289,12.5989
26,41,109.574,813.639,-9.5034,9.4679
30,41,675.123,693.422,0.3273,2.6528
42,41,170.319,788.753,-8.7947,8.0426
9,41,712.048,722.287,0.8598,5.2184
1,42,123.188,1468.188,-4.491,25.3942
2,42,494.267,847.859,-2.7417,12.158
3,42,272.064,797.344,-6.74,8.9116
4,42,710.686,776.131,0.5752,8.8436
5,42,33.204,1045.031,-7.5676,18.6844
6,42,604.702,718.099,-1.0789,4.4346
7,42,345.997,779.264,-5.5902,7.9677
8,42,474.524,667.429,-3.973,-1.2139
10,42,159.804,838.266,-8.1774,11.0118
11,42,134.398,835.183,-8.6714,10.7861
12,42,162.386,748.13,-9.7857,4.9539
13,42,360.622,685.464,-6.4574,0.0325
27,42,66.669,872.917,-9.2266,12.5951
26,42,109.674,813.863,-9.4973,9.4819
30,42,674.781,693.384,0.3209,2.6476
42,42,170.235,789.647,-8.7802,8.1028
9,42,712.024,720.849,0.8674,5.108
1,43,122.686,1473.815,-4.4783,25.4483
2,43,495.643,849.485,-2.717,12.2367
3,43,270.983,798.719,-6.7425,8.9945
4,43,710.48,776.744,0.5694,8.8794
5,43,33.203,1045.528,-7.5629,18.6974
6,43,604.618,718.344,-1.0806,4.4542
7,43,346.554,779.821,-5.5744,8.0064
8,43,473.273,666.471,-4.0103,-1.3339
10,43,159.287,838.622,-8.1811,11.0299
11,43,134.236,835.896,-8.6628,10.8251
12,43,162.505,748.83,-9.7671,5.013
13,43,360.79,685.937,-6.446,0.0854
27,43,67.014,873.486,-9.2116,12.623
26,43,109.654,814.313,-9.4891,9.5095
42,43,170.411,790.445,-8.7624,8.157
9,43,712.164,721.132,0.8683,5.1303
60,43,61.256,905.245,-8.8185,14.0439
20,43,865.297,667.174,4.1851,1.2343
1,44,122.2,1473.344,-4.4831,25.444
2,44,496.628,851.938,-2.6961,12.3525
3,44,270.019,799.457,-6.7508,9.0376
4,44,710.067,777.076,0.5615,8.898
5,44,33.197,1045.953,-7.5589,18.7086
6,44,604.654,718.507,-1.0801,4.4676
7,44,346.753,780.637,-5.5626,8.061
8,44,472.031,665.711,-4.046,-1.4314
10,44,159.037,838.946,-8.1806,11.0469
11,44,134.495,836.518,-8.6482,10.8599
12,44,163.001,750.23,-9.7245,5.1314
13,44,360.829,686.641,-6.4342,0.1623
27,44,67.061,873.96,-9.2031,12.6459
26,44,109.849,814.372,-9.4843,9.5136
42,44,170.32,790.812,-8.7575,8.1814
9,44,712.322,721.551,0.8687,5.1631
60,44,61.168,905.239,-8.82,14.0435
1,45,121.838,1470.585,-4.4935,25.4178
2,45,497.535,851.663,-2.6836,12.3413
3,45,269.108,800.783,-6.7508,9.1172
4,45,709.329,776.967,0.5505,8.8896
5,45,33.25,1046.039,-7.5575,18.7109
6,45,604.731,718.632,-1.0787,4.4781
7,45,346.771,780.99,-5.5587,8.0843
8,45,470.965,665.333,-4.0745,-1.4834
10,45,158.954,839.129,-8.1793,11.0565
11,45,134.226,837.097,-8.6437,10.8911
12,45,163.838,751.125,-9.6861,5.2089
13,45,360.915,687.179,-6.4239,0.2212
27,45,66.771,873.816,-9.2103,12.6385
26,45,109.896,814.948,-9.4726,9.549
42,45,170.359,790.684,-8.7591,8.1729
9,45,712.558,722.127,0.8697,5.2082
60,45,61.174,905.339,-8.8185,14.0478
1,46,121.375,1466.442,-4.5087,25.3781
2,46,498.408,854.762,-2.6629,12.4854
3,46,268.046,802.604,-6.7473,9.2263
4,46,708.903,776.679,0.5451,8.8713
5,46,33.247,1046.23,-7.5557,18.7159
6,46,604.729,719.013,-1.079,4.5091
7,46,346.705,781.674,-5.5531,8.1292
8,46,469.771,664.996,-4.1057,-1.5316
10,46,158.962,839.269,-8.1771,11.0641
11,46,133.714,837.921,-8.6396,10.935
12,46,164.285,751.323,-9.6719,5.2272
13,46,361.068,687.605,-6.4137,0.2683
27,46,65.906,874.011,-9.2216,12.6463
26,46,109.581,815.494,-9.4682,9.5814
42,46,170.334,790.745,-8.7585,8.1769
9,46,712.746,722.58,0.8705,5.2436
60,46,61.026,905.602,-8.817,14.0587
1,47,120.991,1459.606,-4.5314,25.3118
2,47,499.887,857.817,-2.6339,12.6267
3,47,267.771,804.62,-6.7274,9.3484
4,47,708.474,776.432,0.5395,8.8555
5,47,33.134,1046.24,-7.557,18.7161
6,47,604.82,719.464,-1.0777,4.5461
7,47,346.947,781.904,-5.5464,8.145
10,47,159.16,839.915,-8.1641,11.0993
11,47,133.21,840.208,-8.6121,11.0583
12,47,164.711,752.045,-9.6465,5.2883
13,47,361.354,688.431,-6.3943,0.3592
27,47,65.904,873.613,-9.228,12.6272
26,47,109.592,815.671,-9.4647,9.5923
9,47,712.717,723.309,0.8659,5.299
60,47,61.001,906.047,-8.8109,14.0774
30,47,663.519,691.837,0.109,2.4488
1,48,120.787,1458.463,-4.5362,25.3007
2,48,501.057,859.983,-2.6117,12.726
3,48,267.483,805.484,-6.722,9.3999
4,48,707.748,776.287,0.5287,8.8449
5,48,33.23,1046.586,-7.5525,18.7252
6,48,604.848,720.024,-1.0776,4.5915
7,48,347.389,782.123,-5.5362,8.1607
10,48,159.323,840.48,-8.153,11.13
11,48,132.917,841.36,-8.599,11.1198
12,48,165.606,752.262,-9.6222,5.3099
13,48,361.441,689.142,-6.3814,0.436
27,48,66.038,873.699,-9.2244,12.6316
26,48,109.755,815.583,-9.4633,9.5873
9,48,712.714,724.478,0.8594,5.3876
30,48,661.41,692.201,0.0664,2.4711
42,48,169.944,790.613,-8.7685,8.1668
1,49,120.208,1451.013,-4.5625,25.2274
2,49,501.847,862.229,-2.595,12.8274
3,49,266.775,805.616,-6.733,9.406
4,49,706.107,776.25,0.5033,8.8382
5,49,33.363,1046.711,-7.5497,18.7285
6,49,604.917,720.409,-1.0765,4.6228
7,49,348.239,782.399,-5.518,8.1815
10,49,159.256,840.994,-8.1466,11.1574
11,49,132.354,841.641,-8.6044,11.1337
12,49,165.836,752.904,-9.6031,5.3632
13,49,361.332,689.205,-6.3831,0.4421
27,49,66.035,872.462,-9.2446,12.5722
26,49,109.698,816.05,-9.4556,9.6156
9,49,712.799,725.048,0.8577,5.431
30,49,659.028,693.319,0.0156,2.5605
42,49,170.117,790.87,-8.7605,8.1846
1,50,119.868,1451.848,-4.5624,25.2359
2,50,502.706,863.909,-2.5788,12.9031
3,50,266.001,806.694,-6.7337,9.4689
4,50,704.613,776.288,0.4798,8.8364
5,50,33.468,1046.954,-7.5462,18.7349
6,50,605.074,720.904,-1.074,4.6634
7,50,349.986,782.483,-5.4853,8.1924
10,50,159.283,841.568,-8.1377,11.1881
11,50,132.018,841.374,-8.6145,11.1186
12,50,166.123,753.546,-9.5827,5.4167
13,50,361.5,689.439,-6.3755,0.4682
27,50,65.921,872.248,-9.25,12.5616
26,50,109.532,816.449,-9.4512,9.6394
9,50,713.097,725.631,0.8597,5.4761
30,50,656.574,694.871,-0.0378,2.6885
1,51,119.604,1448.847,-4.5733,25.2061
2,51,503.52,864.23,-2.5665,12.9185
3,51,265.067,807.653,-6.7386,9.524
4,51,704.084,776.388,0.4712,8.8409
5,51,33.489,1047.242,-7.5432,18.7424
6,51,605.286,721.243,-1.0703,4.6915
7,51,351.622,782.718,-5.4532,8.2127
10,51,159.307,841.87,-8.1328,11.2042
11,51,131.866,841.19,-8.6201,11.1084
12,51,166.4,753.708,-9.5732,5.431
13,51,361.729,689.761,-6.3653,0.504
27,51,66.763,875.024,-9.1909,12.6961
26,51,109.688,816.699,-9.4436,9.6549
9,51,713.475,726.157,0.8634,5.5171
30,51,654.911,695.648,-0.0729,2.75
1,52,119.431,1441.689,-4.5963,25.1342
2,52,504.442,864.724,-2.5523,12.9417
3,52,264.2,809.051,-6.737,9.6053
4,52,703.223,776.25,0.4583,8.8303
5,52,33.469,1047.819,-7.538,18.7575
6,52,605.393,721.705,-1.0686,4.7289
7,52,353.084,782.607,-5.4277,8.21
10,52,159.372,842.295,-8.1255,11.227
11,52,131.786,841.034,-8.624,11.0997
12,52,166.417,754.21,-9.5618,5.4717
13,52,361.889,690.153,-6.3556,0.5467
27,52,67.458,877.138,-9.1455,12.7976
26,52,109.869,817.567,-9.424,9.7079
9,52,713.867,728.231,0.8588,5.6732
30,52,654.063,696.729,-0.0931,2.8427
66,52,333.039,687.336,-7.0885,0.0555
1,53,118.979,1442.442,-4.5972,25.142
2,53,505.617,868.302,-2.5276,13.0996
3,53,263.622,809.94,-6.7364,9.6566
4,53,702.802,776.817,0.4495,8.8629
5,53,33.518,1048.24,-7.5334,18.7685
6,53,605.47,722.091,-1.0675,4.7601
7,53,355.023,782.49,-5.3936,8.2083
10,53,159.368,842.587,-8.1213,11.2425
11,53,131.685,841.345,-8.6208,11.1163
12,53,166.536,754.545,-9.5519,5.4993
13,53,362.026,690.46,-6.3478,0.5802
26,53,109.757,818.268,-9.4131,9.7499
9,53,714.218,728.906,0.8612,5.7246
30,53,653.208,696.993,-0.1105,2.862
66,53,333.367,687.796,-7.0726,0.1081
1,54,118.711,1436.323,-4.618,25.0799
2,54,506.663,872.342,-2.5041,13.2748
3,54,263.08,810.773,-6.7359,9.7045
4,54,702.843,777.355,0.4479,8.895
5,54,33.573,1048.902,-7.5266,18.7857
6,54,605.536,722.606,-1.0667,4.8014
7,54,356.82,782.047,-5.3651,8.185
10,54,159.275,843.073,-8.1158,11.2681
11,54,131.456,843.45,-8.5917,11.2287
12,54,166.811,755.025,-9.5356,5.5392
13,54,362.022,690.76,-6.3434,0.612
26,54,109.799,818.335,-9.4111,9.754
9,54,714.899,728.267,0.8765,5.6799
66,54,333.729,688.079,-7.0589,0.1414
42,54,171.944,794.217,-8.6656,8.4128
1,55,118.365,1435.67,-4.6225,25.0734
2,55,507.67,873.611,-2.4874,13.3302
3,55,262.524,811.807,-6.7332,9.764
4,55,702.747,777.567,0.4456,8.9072
5,55,33.712,1049.743,-7.517,18.8075
6,55,605.882,723.465,-1.0609,4.8712
7,55,358.089,782.491,-5.3379,8.2179
10,55,159.323,843.509,-8.1086,11.2913
11,55,131.756,843.981,-8.5781,11.2576
12,55,166.956,755.458,-9.523,5.5746
13,55,361.969,691.141,-6.339,0.652
26,55,109.92,818.368,-9.4082,9.7563
9,55,715.515,727.801,0.8897,5.6477
42,55,172.225,794.971,-8.647,8.4633
27,55,67.77,878.599,-9.1171,12.8668
1,56,118.343,1433.964,-4.6279,25.0559
2,56,508.593,875.391,-2.4708,13.4069
3,56,261.877,812.312,-6.7385,9.7921
4,56,702.684,777.594,0.4445,8.9087
5,56,33.854,1050.356,-7.5095,18.8235
6,56,605.955,723.962,-1.0599,4.9108
7,56,358.362,782.589,-5.332,8.2251
10,56,159.396,844.035,-8.0998,11.3192
11,56,132.145,844.188,-8.5682,11.2695
12,56,167.347,755.955,-9.5039,5.616
13,56,361.939,691.574,-6.3332,0.6975
26,56,110.045,819.15,-9.3914,9.8036
9,56,716.06,727.848,0.8989,5.6533
42,56,172.31,795.451,-8.637,8.495
1,57,117.755,1432.168,-4.6378,25.0377
2,57,509.666,879.507,-2.4475,13.5805
3,57,261.746,813.388,-6.7278,9.8547
4,57,702.051,777.732,0.4341,8.9151
5,57,34.155,1050.61,-7.5036,18.8301
6,57,605.808,724.471,-1.063,4.9504
7,57,359.138,782.815,-5.3159,8.2422
10,57,159.504,844.597,-8.0898,11.3491
11,57,132.631,845.977,-8.5319,11.3653
12,57,167.988,756.515,-9.478,5.6635
13,57,361.75,691.864,-6.3333,0.7268
26,57,110.095,820.512,-9.3654,9.8851
9,57,716.504,729.332,0.8983,5.7648
42,57,172.243,795.978,-8.6291,8.5293
20,57,866.362,673.882,4.1034,1.8706
1,58,117.311,1429.421,-4.6496,25.0095
2,58,510.786,882.291,-2.4266,13.6969
3,58,261.438,814.026,-6.7255,9.8912
4,58,702.014,778.188,0.4317,8.942
5,58,34.312,1050.718,-7.5007,18.833
6,58,605.627,724.855,-1.0667,4.9799
7,58,359.996,783.069,-5.298,8.2613
10,58,159.527,844.932,-8.0845,11.3667
11,58,132.884,848.616,-8.487,11.5043
12,58,168.538,757.094,-9.4539,5.7119
13,58,361.865,692.291,-6.3242,0.7725
9,58,716.916,730.491,0.899,5.8516
20,58,866.369,674.053,4.101,1.8864
1,59,116.712,1425.836,-4.6653,24.9725
2,59,511.618,884.799,-2.4103,13.8005
3,59,260.847,814.514,-6.7301,9.9181
4,59,701.893,778.732,0.4277,8.9738
5,59,34.447,1050.754,-7.4987,18.8339
6,59,605.667,725.338,-1.0663,5.0181
7,59,360.41,783.272,-5.2886,8.2758
10,59,159.687,845.311,-8.0763,11.387
11,59,133.044,852.834,-8.4205,11.7228
12,59,168.901,757.43,-9.4389,5.7401
13,59,362.008,692.735,-6.3143,0.8199
9,59,717.426,731.042,0.9048,5.8938
20,59,866.488,674.326,4.0991,1.9122
1,60,116.099,1422.289,-4.6811,24.9356
2,60,512.842,885.764,-2.3919,13.8413
3,60,260.262,814.836,-6.7365,9.9354
4,60,701.925,779.187,0.4264,9.0006
5,60,34.539,1051.04,-7.4949,18.8413
6,60,605.528,725.824,-1.0692,5.0556
7,60,360.897,783.479,-5.2779,8.2907
10,60,159.818,845.835,-8.0666,11.4147
11,60,132.963,849.064,-8.4789,11.5278
12,60,169.176,757.936,-9.4222,5.7815
13,60,362.127,693.284,-6.3035,0.878
9,60,717.716,731.655,0.9063,5.9396
20,60,866.588,674.754,4.0946,1.9521
1,61,115.387,1418.606,-4.6982,24.8971
2,61,513.839,889.334,-2.3717,13.9862
3,61,259.618,817.398,-6.717,10.0818
4,61,702.017,779.266,0.4275,9.0055
5,61,34.699,1051.337,-7.4902,18.8491
6,61,605.525,726.192,-1.0696,5.0844
7,61,360.989,783.629,-5.2748,8.3007
10,61,160.101,846.585,-8.051,11.4545
11,61,133.103,849.339,-8.4723,11.5424
12,61,169.179,758.606,-9.408,5.8344
13,61,362.299,693.558,-6.2954,0.9077
9,61,718.047,732.463,0.9075,5.9996
20,61,866.808,675.084,4.0937,1.9835
1,62,114.733,1413.97,-4.718,24.8481
2,62,514.807,890.165,-2.3571,14.0205
3,62,259.247,818.572,-6.7095,10.1481
4,62,701.887,778.678,0.4278,8.9705
5,62,34.768,1051.56,-7.4873,18.8548
6,62,605.53,726.516,-1.0697,5.1098
7,62,361.059,783.658,-5.2733,8.3028
10,62,160.18,847.137,-8.0417,11.4835
11,62,133.57,848.942,-8.4703,11.5227
12,62,169.049,759.431,-9.3933,5.8989
13,62,362.514,693.819,-6.2866,0.9362
9,62,718.82,733.044,0.9175,6.0446
20,62,866.895,675.643,4.087,2.0351
1,63,113.563,1409.116,-4.7426,24.7965
2,63,515.825,889.319,-2.3449,13.9881
3,63,258.584,819.405,-6.7111,10.194
4,63,701.534,778.102,0.4246,8.9356
5,63,34.906,1052.355,-7.4783,18.8754
6,63,605.501,726.742,-1.0704,5.1273
7,63,361.714,783.91,-5.2592,8.3211
10,63,160.2,847.571,-8.0352,11.5061
11,63,134.144,850.197,-8.4414,11.5891
12,63,168.668,760.3,-9.3832,5.9654
13,63,362.712,694.122,-6.2776,0.9689
9,63,719.332,732.846,0.9274,6.0322
20,63,866.88,675.916,4.0827,2.06
30,63,639.344,700.656,-0.3896,3.1178
1,64,112.642,1405.118,-4.7627,24.7536
2,64,516.526,894.941,-2.3256,14.2113
3,64,258.253,819.411,-6.7168,10.1935
4,64,701.464,777.562,0.4256,8.9035
5,64,35.126,1052.952,-7.4702,18.8907
6,64,605.678,726.93,-1.0673,5.1426
7,64,362.208,783.62,-5.2529,8.3038
10,64,160.505,847.9,-8.0253,11.5238
11,64,134.869,849.414,-8.4408,11.55
12,64,168.419,760.997,-9.3738,6.0189
13,64,362.845,694.272,-6.2723,0.9853
9,64,720.174,732.598,0.9432,6.0173
20,64,866.93,675.948,4.0832,2.0631
30,64,638.36,700.721,-0.4088,3.1186
1,65,111.646,1400.287,-4.7864,24.7013
2,65,517.792,894.498,-2.3095,14.1955
3,65,257.864,821.604,-6.6976,10.3169
4,65,701.239,777.08,0.424,8.8743
5,65,35.071,1052.867,-7.4716,18.8885
6,65,605.832,727.191,-1.0647,5.1636
7,65,362.797,783.255,-5.2456,8.282
10,65,160.685,848.052,-8.0201,11.5321
11,65,135.104,848.609,-8.449,11.5085
12,65,168.201,761.637,-9.365,6.0679
13,65,362.865,694.261,-6.272,0.9843
9,65,720.87,732.49,0.9556,6.0121
20,65,867.033,676.216,4.0811,2.0881
30,65,637.295,701.305,-0.4308,3.1648
1,66,110.779,1394.599,-4.8122,24.6389
2,66,518.968,894.726,-2.2934,14.2058
3,66,257.516,822.546,-6.6925,10.3691
4,66,701.266,776.8,0.4255,8.8577
5,66,35.043,1052.923,-7.4714,18.89
6,66,606.024,727.471,-1.0614,5.1862
7,66,364.327,783.108,-5.2193,8.2771
10,66,160.819,848.21,-8.0156,11.5405
11,66,135.591,848.359,-8.4444,11.4965
12,66,167.957,762.07,-9.3612,6.1004
13,66,362.914,694.63,-6.2655,1.0228
9,66,721.492,732.814,0.9644,6.0378
20,66,867.121,676.606,4.077,2.1241
30,66,636.306,701.379,-0.4501,3.1664
1,67,110.039,1390.071,-4.8333,24.5887
2,67,520.092,895.778,-2.2767,14.2483
3,67,257.339,823.562,-6.6837,10.4257
4,67,701.267,776.645,0.4262,8.8485
5,67,35.22,1053.553,-7.4635,18.9062
6,67,606.194,727.628,-1.0584,5.1991
7,67,364.36,783.039,-5.2193,8.2728
10,67,160.957,848.185,-8.0136,11.5395
11,67,135.91,848.215,-8.4411,11.4896
12,67,167.8,762.207,-9.3616,6.1105
13,67,362.945,695.152,-6.2572,1.0769
9,67,722.239,732.652,0.9781,6.0289
20,67,867.156,677.013,4.0717,2.1612
30,67,637.176,702.38,-0.4358,3.2584
1,68,109.899,1388.872,-4.8385,24.5753
2,68,521.487,899.689,-2.2518,14.4014
3,68,257.172,824.128,-6.6799,10.4569
4,68,701.073,777.168,0.4211,8.8791
5,68,35.301,1054.107,-7.4574,18.9204
6,68,606.25,727.867,-1.0575,5.2178
7,68,364.326,782.831,-5.2218,8.2591
10,68,161.04,848.193,-8.0121,11.5401
11,68,136.301,849.348,-8.4173,11.5494
12,68,167.995,762.136,-9.359,6.1058
13,68,363.026,695.809,-6.2458,1.145
9,68,722.953,732.28,0.9924,6.0046
20,68,867.205,677.287,4.0685,2.1863
30,68,636.469,701.052,-0.4462,3.1384
1,69,109.897,1389.28,-4.8371,24.5799
2,69,522.99,902.135,-2.2282,14.4967
3,69,256.681,826.259,-6.6635,10.5741
4,69,700.363,777.632,0.4082,8.9046
5,69,35.336,1054.455,-7.4538,18.9293
6,69,606.353,728.039,-1.0558,5.2316
7,69,364.235,782.887,-5.223,8.2625
10,69,161.117,848.256,-8.0099,11.5435
11,69,136.439,849.247,-8.4164,11.5445
12,69,168.393,762.147,-9.3504,6.1082
13,69,363.008,696.266,-6.2396,1.1918
9,69,723.28,732.715,0.9955,6.0374
20,69,867.199,677.411,4.0666,2.1975
30,69,636.358,701.856,-0.4503,3.2086
1,70,110.188,1388.813,-4.8365,24.5746
2,70,524.217,904.586,-2.2084,14.591
3,70,256.249,827.715,-6.6541,10.6534
4,70,699.551,777.871,0.3946,8.9166
5,70,35.423,1054.734,-7.4502,18.9364
6,70,606.623,728.212,-1.051,5.2461
7,70,364.96,782.462,-5.2137,8.2371
10,70,161.3,848.234,-8.0071,11.5427
11,70,136.334,849.326,-8.4171,11.5484
12,70,169.187,762.221,-9.3321,6.117
13,70,363.006,696.752,-6.2326,1.2416
9,70,723.581,733.055,0.9987,6.063
20,70,867.143,677.525,4.0639,2.2074
30,70,634.854,701.377,-0.4782,3.159
1,71,109.699,1389.581,-4.8376,24.5834
2,71,525.327,907.153,-2.1901,14.6886
3,71,256.075,828.778,-6.6448,10.7112
4,71,698.882,778.125,0.3832,8.9298
5,71,35.436,1055.009,-7.4475,18.9435
6,71,606.789,728.496,-1.0482,5.2687
7,71,365.401,781.983,-5.2101,8.2073
10,71,161.536,848.281,-8.0024,11.5457
11,71,136.24,848.386,-8.4329,11.4992
12,71,170.242,762.373,-9.3066,6.133
13,71,363.086,696.986,-6.2274,1.2659
9,71,724.41,733.351,1.0111,6.0874
20,71,867.29,677.709,4.0639,2.2249
30,71,634.982,702.123,-0.4775,3.2252
1,72,108.95,1389.598,-4.8432,24.5839
2,72,526.625,910.319,-2.1687,14.8077
3,72,255.78,829.3,-6.6438,10.7391
4,72,698.556,778.402,0.3771,8.9453
5,72,35.586,1055.319,-7.4429,18.9514
6,72,607.176,728.763,-1.0413,5.2908
7,72,365.472,781.927,-5.2093,8.2038
10,72,161.754,848.434,-7.9965,11.554
11,72,135.699,847.945,-8.4489,11.4751
12,72,171.184,762.437,-9.2855,6.1417
13,72,363.033,697.132,-6.2266,1.2805
9,72,724.943,733.668,1.0184,6.1122
1,73,108.767,1389.049,-4.8465,24.5778
2,73,528.105,910.504,-2.1494,14.8162
3,73,255.261,829.159,-6.6543,10.7303
4,73,698.687,778.513,0.3787,8.9522
5,73,35.689,1055.432,-7.4406,18.9543
6,73,607.686,729.021,-1.0322,5.3129
7,73,366.218,781.666,-5.1982,8.1891
10,73,161.759,848.545,-7.9949,11.5598
11,73,135.143,847.778,-8.461,11.4652
12,73,171.832,762.48,-9.2709,6.1476
13,73,362.963,697.344,-6.2251,1.3017
9,73,725.39,733.801,1.0252,6.1234
30,73,630.964,702.901,-0.5567,3.2736
1,74,108.478,1387.219,-4.8551,24.5573
2,74,529.559,912.154,-2.1284,14.8784
3,74,254.922,829.344,-6.6579,10.7396
4,74,698.636,778.409,0.3783,8.946
5,74,35.789,1055.554,-7.4383,18.9574
6,74,607.971,729.102,-1.027,5.3202
7,74,367.729,781.32,-5.1739,8.1712
10,74,161.828,848.533,-7.9939,11.5593
11,74,134.921,847.351,-8.4713,11.4424
12,74,172.388,762.61,-9.2565,6.1598
13,74,362.889,697.564,-6.2237,1.3236
9,74,726.006,733.804,1.0356,6.1259
30,74,630.078,703.193,-0.5745,3.2948
1,75,108.479,1382.252,-4.8725,24.5011
2,75,531.454,913.09,-2.1028,14.9148
3,75,254.801,830.741,-6.644,10.8153
4,75,698.859,777.911,0.3837,8.9171
5,75,35.864,1055.713,-7.4359,18.9615
6,75,608.093,729.274,-1.025,5.3339
7,75,368.253,781.142,-5.166,8.1612
10,75,161.88,848.467,-7.9939,11.556
11,75,134.965,847.368,-8.4703,11.4434
12,75,172.875,762.692,-9.2446,6.1681
13,75,362.893,697.797,-6.2202,1.3474
9,75,726.424,733.285,1.0458,6.0902
30,75,629.265,703.538,-0.5909,3.3209
76,75,438.999,680.991,-4.6765,0.0597
26,75,111.901,825.347,-9.2444,10.1743
1,76,109.294,1379.968,-4.8743,24.4748
2,76,532.311,917.325,-2.0864,15.0693
3,76,254.644,831.961,-6.6327,10.881
4,76,698.464,778.194,0.3764,8.9327
5,76,35.996,1056.121,-7.4306,18.9719
6,76,608.341,729.532,-1.0207,5.3548
7,76,368.105,780.905,-5.1709,8.1452
10,76,162.122,848.598,-7.988,11.5633
11,76,135.078,847.391,-8.468,11.4448
12,76,173.455,762.77,-9.2308,6.1764
13,76,362.861,697.934,-6.219,1.3611
9,76,727.146,732.804,1.0608,6.0581
30,76,628.665,703.886,-0.6031,3.3483
76,76,437.663,682.316,-4.694,0.1939
26,76,112.02,825.36,-9.242,10.1754
1,77,110.079,1376.886,-4.8791,24.4392
2,77,533.362,917.697,-2.0726,15.0838
3,77,254.408,833.812,-6.6157,10.98
4,77,697.266,778.23,0.3576,8.9317
5,77,36.069,1056.411,-7.4271,18.9793
6,77,608.394,729.965,-1.0201,5.3882
7,77,367.613,780.734,-5.1813,8.1325
10,77,162.277,848.873,-7.9815,11.5778
11,77,135.303,846.956,-8.4708,11.4225
12,77,173.961,762.862,-9.2182,6.1855
13,77,362.862,697.952,-6.2187,1.3629
9,77,727.985,732.262,1.0783,6.0221
30,77,628.178,703.993,-0.6128,3.3552
76,77,436.578,682.93,-4.7127,0.2528
1,78,110.754,1370.572,-4.8964,24.3659
2,78,535.286,920.485,-2.0448,15.1854
3,78,254.201,835.265,-6.6027,11.0571
4,78,696.229,777.932,0.3425,8.9112
5,78,36.18,1056.736,-7.4228,18.9876
6,78,608.639,730.441,-1.016,5.4256
7,78,367.511,780.672,-5.1837,8.1282
10,78,162.244,849.508,-7.9731,11.6105
11,78,135.429,847.145,-8.4657,11.4326
12,78,174.674,762.743,-9.2057,6.1791
13,78,362.845,698.025,-6.2181,1.3702
9,78,728.359,732.246,1.0848,6.0223
30,78,628.003,704.339,-0.6168,3.3844
76,78,435.629,682.866,-4.7351,0.2397
1,79,111.552,1360.979,-4.9249,24.2528
2,79,536.95,924.099,-2.0197,15.3149
3,79,253.836,836.204,-6.5983,11.1062
4,79,695.914,777.412,0.3396,8.8795
5,79,36.292,1057.241,-7.4169,19.0004
6,79,608.736,730.718,-1.0145,5.4472
7,79,367.879,780.624,-5.1775,8.1261
10,79,162.213,849.953,-7.9674,11.6334
11,79,135.49,847.151,-8.4646,11.4331
12,79,175.361,762.765,-9.1908,6.1835
13,79,362.801,697.99,-6.2196,1.3664
9,79,729.612,732.37,1.1054,6.0359
30,79,628.745,704.038,-0.6019,3.3619
76,79,434.431,682.766,-4.7636,0.2213
1,80,112.754,1355.612,-4.9351,24.1883
